,Tweet,Create_Date,Geo,id
3911,HAPPY NEW YEAR! 2022!,2022-01-01 00:00:01+00:00,,1.47707E+18
3912,"Happy New Year to You All!! 🎉🎉

2021 has been a wild ride, but it's just the prelude. Both for #crypto and the Coin Bureau... 

Have an amazing day / evening / night. 

gn frens",2022-01-01 00:03:50+00:00,,1.47707E+18
3913,"Happy New Year to You All!! 🎉🎉

2021 has been a wild ride, but it's just the prelude. Both for #crypto and the Coin Bureau... 

Have an amazing day / evening / night. 

gn frens",2022-01-01 00:03:50+00:00,,1.47707E+18
3914,Two of the most beautiful words for a #Bitcoin HODLer: Expired worthless https://t.co/SCtoaKhVJm,2022-01-01 00:33:16+00:00,,1.47708E+18
3915,Two of the most beautiful words for a #Bitcoin HODLer: Expired worthless https://t.co/SCtoaKhVJm,2022-01-01 00:33:16+00:00,,1.47708E+18
3916,2021 is in the rearview mirror. Let's Go #Bitcoin https://t.co/0dQATHUrhn,2022-01-01 00:42:43+00:00,,1.47708E+18
3917,2021 is in the rearview mirror. Let's Go #Bitcoin https://t.co/0dQATHUrhn,2022-01-01 00:42:43+00:00,,1.47708E+18
3918,Nice to see a new record notional expire. @DeribitExchange https://t.co/5lEzBTTUcT,2022-01-01 00:43:05+00:00,,1.47708E+18
3919,Nice to see a new record notional expire. @DeribitExchange https://t.co/5lEzBTTUcT,2022-01-01 00:43:05+00:00,,1.47708E+18
3920,"What. A. Year. 

Eternally grateful for all the friendships and connections I’ve made in 2021, especially through this platform. 

Here’s to killing it into 2022 and beyond 🔥🔥",2022-01-01 02:48:26+00:00,,1.47711E+18
3921,"What. A. Year. 

Eternally grateful for all the friendships and connections I’ve made in 2021, especially through this platform. 

Here’s to killing it into 2022 and beyond 🔥🔥",2022-01-01 02:48:26+00:00,,1.47711E+18
3922,Way to close out 2021 🙌 https://t.co/qWtDrIcwAo,2022-01-01 08:59:49+00:00,,1.4772E+18
3923,Way to close out 2021 🙌 https://t.co/qWtDrIcwAo,2022-01-01 08:59:49+00:00,,1.4772E+18
3924,"#Bitcoin performance  [annual]:

2009:  🔼
2010:   🔼
2011:    🔼
2012:   🔼
2013:   🔼
2014:   🔻
2015:   🔼
2016:   🔼
2017:   🔼
2018:   🔻
2019:   🔼
2020:  🔼
2021:   🔼
2022:  ❔",2022-01-01 09:34:18+00:00,,1.47721E+18
3925,"#Bitcoin performance  [annual]:

2009:  🔼
2010:   🔼
2011:    🔼
2012:   🔼
2013:   🔼
2014:   🔻
2015:   🔼
2016:   🔼
2017:   🔼
2018:   🔻
2019:   🔼
2020:  🔼
2021:   🔼
2022:  ❔",2022-01-01 09:34:18+00:00,,1.47721E+18
3926,"How did you folks celebrate #NYE? 

Hopefully away from the screens 🙏 https://t.co/9bjmHN1S1j",2022-01-01 12:48:42+00:00,,1.47726E+18
3927,"How did you folks celebrate #NYE? 

Hopefully away from the screens 🙏 https://t.co/9bjmHN1S1j",2022-01-01 12:48:42+00:00,,1.47726E+18
3928,Ten of twelve #Bitcoin yearly candles are green. https://t.co/ppX0lG8yZc,2022-01-01 15:29:35+00:00,,1.4773E+18
3929,Ten of twelve #Bitcoin yearly candles are green. https://t.co/ppX0lG8yZc,2022-01-01 15:29:35+00:00,,1.4773E+18
3930,"With the NEW YEAR here, I'm excited for the ALTCOIN MARKET!

I know I'm not especially favored on Crypto Twitter for my bearish views on Bitcoin, but I thought I'd put together this little clip from back in October.

I strive to help win! Let's beat the institutions! 

Alts 🤞🚀 https://t.co/gEggqdqTQn",2022-01-01 17:40:17+00:00,,1.47733E+18
3931,"With the NEW YEAR here, I'm excited for the ALTCOIN MARKET!

I know I'm not especially favored on Crypto Twitter for my bearish views on Bitcoin, but I thought I'd put together this little clip from back in October.

I strive to help win! Let's beat the institutions! 

Alts 🤞🚀 https://t.co/gEggqdqTQn",2022-01-01 17:40:17+00:00,,1.47733E+18
3932,These replies 😂😂😂 https://t.co/iCBFuPbrqT,2022-01-01 18:35:11+00:00,,1.47735E+18
3933,These replies 😂😂😂 https://t.co/iCBFuPbrqT,2022-01-01 18:35:11+00:00,,1.47735E+18
3934,The New Year looks bright with #Bitcoin. Excited to see what happens!,2022-01-01 20:16:58+00:00,,1.47737E+18
3935,The New Year looks bright with #Bitcoin. Excited to see what happens!,2022-01-01 20:16:58+00:00,,1.47737E+18
3936,Mass formation psychosis.,2022-01-01 22:45:33+00:00,,1.47741E+18
3937,Mass formation psychosis.,2022-01-01 22:45:33+00:00,,1.47741E+18
3938,"Exhibit A: 

Most masks are a form of social virtue signaling. Always have been. https://t.co/u22639yWAu",2022-01-01 23:14:57+00:00,,1.47742E+18
3939,"Exhibit A: 

Most masks are a form of social virtue signaling. Always have been. https://t.co/u22639yWAu",2022-01-01 23:14:57+00:00,,1.47742E+18
3940,"From 2020 Stone Ridge Shareholder Letter - ""You can stay on the Fiat Standard, in which some people get to produce unlimited new units of money for free, just not you. Or opt in to the #Bitcoin Standard, in which no one gets to do that, including you."" - @NYDIG_BTC Ross Stevens",2022-01-02 05:21:41+00:00,,1.47751E+18
3941,"From 2020 Stone Ridge Shareholder Letter - ""You can stay on the Fiat Standard, in which some people get to produce unlimited new units of money for free, just not you. Or opt in to the #Bitcoin Standard, in which no one gets to do that, including you."" - @NYDIG_BTC Ross Stevens",2022-01-02 05:21:41+00:00,,1.47751E+18
3942,"New Year, new ideas. Need your feedback!

What type of content do you want to see more of?",2022-01-02 12:28:03+00:00,,1.47762E+18
3943,"New Year, new ideas. Need your feedback!

What type of content do you want to see more of?",2022-01-02 12:28:03+00:00,,1.47762E+18
3944,"This is along the lines what we discussed during August-November of last year with FOMO surging container shipping costs. Will be interesting to see the holiday retail sales data and if businesses got stuck with too much excess inventory, leading to deflationary price wars. https://t.co/4WOQmUkJyE",2022-01-02 15:32:54+00:00,,1.47766E+18
3945,"This is along the lines what we discussed during August-November of last year with FOMO surging container shipping costs. Will be interesting to see the holiday retail sales data and if businesses got stuck with too much excess inventory, leading to deflationary price wars. https://t.co/4WOQmUkJyE",2022-01-02 15:32:54+00:00,,1.47766E+18
3946,"There have been a lot of predictions for 2022. It was only time until I came out with my own. Here are some of my top 10 #crypto predictions for this year. Last year I got 7/10 of them right, let's see how this year does 😉

https://t.co/TYfTe9OSPV",2022-01-02 15:43:10+00:00,,1.47767E+18
3947,"There have been a lot of predictions for 2022. It was only time until I came out with my own. Here are some of my top 10 #crypto predictions for this year. Last year I got 7/10 of them right, let's see how this year does 😉

https://t.co/TYfTe9OSPV",2022-01-02 15:43:10+00:00,,1.47767E+18
3948,"I saw @PeterSchiff mention this earlier this week as well.

Price controls do the opposite of their intention, creating a black market… Think of it as “scalpers” who buy concert tickets and resell them for more.

Price controls create a reseller market for even higher inflation. https://t.co/TOXfqzkhbR",2022-01-02 15:46:12+00:00,,1.47767E+18
3949,"I saw @PeterSchiff mention this earlier this week as well.

Price controls do the opposite of their intention, creating a black market… Think of it as “scalpers” who buy concert tickets and resell them for more.

Price controls create a reseller market for even higher inflation. https://t.co/TOXfqzkhbR",2022-01-02 15:46:12+00:00,,1.47767E+18
3950,"It essentially crushes the supply and demand element. Making a small portion of the supply at a “controlled price”, but the end consumer ends up paying the massively higher price in the reseller market, as resellers will grab most of the “controlled price”.",2022-01-02 15:48:53+00:00,,1.47767E+18
3951,"It essentially crushes the supply and demand element. Making a small portion of the supply at a “controlled price”, but the end consumer ends up paying the massively higher price in the reseller market, as resellers will grab most of the “controlled price”.",2022-01-02 15:48:53+00:00,,1.47767E+18
3952,It’s brisket day 👍🏻 https://t.co/wUl4NsGmvK,2022-01-02 15:55:54+00:00,,1.47767E+18
3953,It’s brisket day 👍🏻 https://t.co/wUl4NsGmvK,2022-01-02 15:55:54+00:00,,1.47767E+18
3954,Agreed. https://t.co/gVhDI9i7Ji,2022-01-02 16:11:45+00:00,,1.47767E+18
3955,Agreed. https://t.co/gVhDI9i7Ji,2022-01-02 16:11:45+00:00,,1.47767E+18
3956,"The Deep Dive 2021 End of Year Report. 

@samjrule and I break down the on-chain, derivatives, and mining trends in #Bitcoin throughout 2021. 
https://t.co/nw4wvUyTRI",2022-01-02 16:24:52+00:00,,1.47768E+18
3957,"The Deep Dive 2021 End of Year Report. 

@samjrule and I break down the on-chain, derivatives, and mining trends in #Bitcoin throughout 2021. 
https://t.co/nw4wvUyTRI",2022-01-02 16:24:52+00:00,,1.47768E+18
3958,$VPAD: IF THIS RETEST IS SUCCESSFUL 👉 PUMP! https://t.co/cj1DFfemPN,2022-01-02 17:38:17+00:00,,1.4777E+18
3959,$VPAD: IF THIS RETEST IS SUCCESSFUL 👉 PUMP! https://t.co/cj1DFfemPN,2022-01-02 17:38:17+00:00,,1.4777E+18
3960,"About this, one has to wonder, who the hell steals a rare NFT? 

It must be one of the easiest things to track and no one will buy it from you... https://t.co/RV7Mn6OLin",2022-01-02 18:18:56+00:00,,1.47771E+18
3961,"About this, one has to wonder, who the hell steals a rare NFT? 

It must be one of the easiest things to track and no one will buy it from you... https://t.co/RV7Mn6OLin",2022-01-02 18:18:56+00:00,,1.47771E+18
3962,😳 https://t.co/IEAVEyNxML,2022-01-02 18:28:03+00:00,,1.47771E+18
3963,😳 https://t.co/IEAVEyNxML,2022-01-02 18:28:03+00:00,,1.47771E+18
3964,The Bitcoin Dominance set a new low below the 2021 local bottom. https://t.co/0fn9k97vH2,2022-01-02 21:05:33+00:00,,1.47775E+18
3965,The Bitcoin Dominance set a new low below the 2021 local bottom. https://t.co/0fn9k97vH2,2022-01-02 21:05:33+00:00,,1.47775E+18
3966,"Done! Time to get full, catch some 😴 and see you all tomorrow! https://t.co/28Oxgc63kD",2022-01-03 00:57:57+00:00,,1.47781E+18
3967,"Done! Time to get full, catch some 😴 and see you all tomorrow! https://t.co/28Oxgc63kD",2022-01-03 00:57:57+00:00,,1.47781E+18
3968,"I applaud this thesis. I think it’s reasonable. Not so certain about the quickness of a Bitcoin recovery. But, it’s well thought out, and portrays reality. Worth reading the entire thread. https://t.co/RFOv6Xm54w",2022-01-03 02:34:52+00:00,,1.47783E+18
3969,"I applaud this thesis. I think it’s reasonable. Not so certain about the quickness of a Bitcoin recovery. But, it’s well thought out, and portrays reality. Worth reading the entire thread. https://t.co/RFOv6Xm54w",2022-01-03 02:34:52+00:00,,1.47783E+18
3970,How are people getting their Twitter posts and profiles transferred through to GETTR?,2022-01-03 03:32:13+00:00,,1.47785E+18
3971,How are people getting their Twitter posts and profiles transferred through to GETTR?,2022-01-03 03:32:13+00:00,,1.47785E+18
3972,"Dec Updates:

🏟https://t.co/vCNztATkNg Arena launch
🤝Acquisition of NADEX &amp; Small Exchange
🔒1.9B TVL on Cronos
🦁NFT Mane Net launch
📱Instant Deposit in the App 🇺🇸
🧑‍💻69 projects on @cronos_chain
⚽Angel City Football Club
🔄9m+ transactions on Cronos
 
https://t.co/jOv32dtbVn https://t.co/DTs388TLsn",2022-01-03 10:30:01+00:00,,1.47795E+18
3973,"Dec Updates:

🏟https://t.co/vCNztATkNg Arena launch
🤝Acquisition of NADEX &amp; Small Exchange
🔒1.9B TVL on Cronos
🦁NFT Mane Net launch
📱Instant Deposit in the App 🇺🇸
🧑‍💻69 projects on @cronos_chain
⚽Angel City Football Club
🔄9m+ transactions on Cronos
 
https://t.co/jOv32dtbVn https://t.co/DTs388TLsn",2022-01-03 10:30:01+00:00,,1.47795E+18
3974,"The https://t.co/vCNztABJoG Weekly Market Update:

📊 #BTC starts 2022 at $47,200
💰 @MicroStrategy announced a $94M investment amid a $250B market crash
🌟 @cryptocom becomes a Gold Member of the Singapore Blockchain Innovation Programme

Full details👇🏻
https://t.co/gsyqsMnbxV",2022-01-03 12:30:00+00:00,,1.47798E+18
3975,"The https://t.co/vCNztABJoG Weekly Market Update:

📊 #BTC starts 2022 at $47,200
💰 @MicroStrategy announced a $94M investment amid a $250B market crash
🌟 @cryptocom becomes a Gold Member of the Singapore Blockchain Innovation Programme

Full details👇🏻
https://t.co/gsyqsMnbxV",2022-01-03 12:30:00+00:00,,1.47798E+18
3976,"Thanks for all these suggestions. Incredibly helpful. We will try and include some of them in the upcoming pipeline. 

As always, all upcoming vids are laid out in my weekly newsletter 👌",2022-01-03 12:48:23+00:00,,1.47799E+18
3977,"Thanks for all these suggestions. Incredibly helpful. We will try and include some of them in the upcoming pipeline. 

As always, all upcoming vids are laid out in my weekly newsletter 👌",2022-01-03 12:48:23+00:00,,1.47799E+18
3978,Satoshi after Gavin Andersen announced he was giving a presentation on bitcoin to the CIA https://t.co/IFPJyzXors,2022-01-03 13:37:42+00:00,,1.478E+18
3979,Satoshi after Gavin Andersen announced he was giving a presentation on bitcoin to the CIA https://t.co/IFPJyzXors,2022-01-03 13:37:42+00:00,,1.478E+18
3980,Happy 13th birthday #Bitcoin.,2022-01-03 14:19:46+00:00,,1.47801E+18
3981,Happy 13th birthday #Bitcoin.,2022-01-03 14:19:46+00:00,,1.47801E+18
3982,"It's that time of the week! The first Coin Bureau crypto news for 2022! Today I look at:

- Whales buy #Bitcoin Dip
- Polygon 
- Bored Ape Bonanza
- OpenDAO $SOS
- FATF Rules are Coming
- Latam Adoption
- Market Updates

&amp; Much more! Enjoy!

https://t.co/lj4DqCi01u",2022-01-03 14:51:52+00:00,,1.47802E+18
3983,"It's that time of the week! The first Coin Bureau crypto news for 2022! Today I look at:

- Whales buy #Bitcoin Dip
- Polygon 
- Bored Ape Bonanza
- OpenDAO $SOS
- FATF Rules are Coming
- Latam Adoption
- Market Updates

&amp; Much more! Enjoy!

https://t.co/lj4DqCi01u",2022-01-03 14:51:52+00:00,,1.47802E+18
3984,"It's the first Monday of the New Year.

It's #Bitcoin's Genesis Block birthday.

Let's get after it this week friends!🚀",2022-01-03 14:59:18+00:00,,1.47802E+18
3985,"It's the first Monday of the New Year.

It's #Bitcoin's Genesis Block birthday.

Let's get after it this week friends!🚀",2022-01-03 14:59:18+00:00,,1.47802E+18
3986,"Natural Gas trades down 2% from its previous close
https://t.co/JXvKmTqEJE",2022-01-03 15:37:21+00:00,,1.47803E+18
3987,"Natural Gas trades down 2% from its previous close
https://t.co/JXvKmTqEJE",2022-01-03 15:37:21+00:00,,1.47803E+18
3988,How to explain #Bitcoin like a boss via ⁦@NYDIG_BTC⁩ 👏🏼 https://t.co/bM3iyVmplG,2022-01-03 15:52:39+00:00,,1.47803E+18
3989,How to explain #Bitcoin like a boss via ⁦@NYDIG_BTC⁩ 👏🏼 https://t.co/bM3iyVmplG,2022-01-03 15:52:39+00:00,,1.47803E+18
3990,We get to start 2022 with #Bitcoin still on sale so I just stacked some more sats. ⚡️,2022-01-03 16:08:55+00:00,,1.47804E+18
3991,We get to start 2022 with #Bitcoin still on sale so I just stacked some more sats. ⚡️,2022-01-03 16:08:55+00:00,,1.47804E+18
3992,#Bitcoin total transaction fees by year. https://t.co/18qa6Fpmb0,2022-01-03 16:23:30+00:00,,1.47804E+18
3993,#Bitcoin total transaction fees by year. https://t.co/18qa6Fpmb0,2022-01-03 16:23:30+00:00,,1.47804E+18
3994,"#Bitcoin total transaction fees by year, in USD terms.

Record setting year in 2021 with $1.017 billion in total transaction fees paid out to miners. https://t.co/dUZJRwu7Jr",2022-01-03 16:48:15+00:00,,1.47805E+18
